"","France","Germany","Italy","Japan","United.Kingdom","United.States"
"1997-02-24",0.0235980088839626,0.0383872885801385,0.0802062248281662,0.227429805676877,0.0705228690836555,0.103164907686811
"1997-03-03",0.0614239711234052,0.08536281063177,0.0302880999214048,0.283346894478722,0.155689655744913,0.0372361537620066
"1997-03-10",0.0497543748904252,0.0920411709262977,0.00379915836687638,0.255904227017479,0.394425054064073,0.0370535976338352
"1997-03-17",0.0731530910594164,0.112035085036566,0.0643210862416426,0.254132134897678,0.577409111114883,0.0387540741607682
"1997-03-24",0.0120216070948651,0.0157486269774156,0.0278166751014321,0.204541136743459,0.268950899302268,0.0153337005641316
"1997-03-31",0.00999787973758143,0.0584881908072422,0.179146751899019,2.71555557826928,0.238460268582208,0.235519247463418
"1997-04-07",0.0180261777778066,0.0318335176702587,0.031364819822459,0.248502844937793,0.0561650245657217,0.0194370117428316
"1997-04-14",0.0372472610425096,0.11181558235938,0.014807353142321,0.143638618919522,0.232010344114853,0.0138025073525028
"1997-04-21",0.00869317986972116,0.0601374773927897,0.0454731102881969,0.213026819203448,0.146665185378273,0.00642636200747107
"1997-04-28",0.0062654743260957,0.0115991600479751,0.0223887775584019,0.0250868221247033,0.430605277505983,0.134885756576362
"1997-05-05",0.0969097785093205,0.115960484434052,0.0538557110662091,1.16343143371503,2.24073272925318,0.115936641625145
"1997-05-12",0.0190108628839032,0.0377373700654883,0.0352304606349981,2.2543277810729,0.77074114367826,0.111252820618317
"1997-05-19",0.0374639654139248,0.0613167195152261,0.0187827776038459,1.64525777393792,0.177087949241477,0.211637896235527
"1997-05-26",0.00734605293317895,0.00150727995332305,0.0944114053451778,0.302189929342544,0.0768445584811217,0.0108645332634941
"1997-06-02",0.00935629133305457,0.00903553982075056,0.0249701059868222,0.0809138314200541,0.0738010129107515,0.0489453755388673
"1997-06-09",0.00787826040213364,0.0276713407010215,0.0665627156329908,2.86027838287981,0.0586679655852361,0.117915179746164
"1997-06-16",0.0138842213130145,0.0514700810417691,0.0117109485502506,0.724729061561577,0.23208267592421,0.0303671930414172
"1997-06-23",0.00499648102249597,0.0082982648701275,0.0385454948475456,1.11060776341348,0.0481475186635477,0.0127810472704523
"1997-06-30",0.0472939164851049,0.169657315112873,0.0389603935059986,1.76361492532504,1.20348628910865,0.0517934850807765
"1997-07-07",0.0371356265918658,0.0397380580905818,0.0221763623275019,0.0630681754314663,0.335854028252407,0.0139336951372902
"1997-07-14",0.0358277856629121,0.0479999195492402,0.0192433530554427,1.16445901399684,0.428143336148792,0.0509254861202042
"1997-07-21",0.0998738143203412,0.308188369745991,0.0949216903242097,0.566803015367735,0.891866045366717,0.0433921301852197
"1997-07-28",0.120429627796465,0.248053007742897,0.12056700840561,0.288910593748687,1.606563498069,0.0294905879744696
"1997-08-04",0.180255748456423,0.142835203988793,0.125945827351336,0.921435604877479,3.13999315045298,0.0597072294951547
"1997-08-11",0.0539210981529817,0.0855553779691577,0.0756688125571713,0.290637125654535,0.589426581825533,0.0118931154071321
"1997-08-18",0.22162851710621,0.343285236887438,0.130832924901978,0.3081845425117,0.731691020966175,0.133498431753938
"1997-08-25",0.061613516779616,0.0754227395821731,0.0654582441329045,0.0780359072401118,0.100004394999733,0.0742064873017325
"1997-09-01",0.0107641325208347,0.0112728427432581,0.00676877681806369,0.954103815565098,0.432064413744715,0.0506234971336339
"1997-09-08",0.196292825737177,0.329544959601017,0.0840204752969058,2.38708715203922,0.0932146492671743,0.0192806998054816
"1997-09-15",0.0131555061070683,0.0302063460068997,0.0147915047290881,0.33289380627357,0.274647564481315,0.0275279159186124
"1997-09-22",0.206798618073584,0.211156563976118,0.0307218017772823,1.70919965701931,0.822103079360631,0.085919946663749
"1997-09-29",0.0183379656491506,0.0843332609263467,0.0662656313240859,0.506970444717371,0.0668137142758544,0.0287564506968385
"1997-10-06",0.0401222339033494,0.078308378075372,0.0259128961069285,0.222706124678834,0.0922044406696383,0.0586300111595522
"1997-10-13",0.0428851920255661,0.0461645673320582,0.125323089162815,0.493608880929518,0.251106442804933,0.0221238552314343
"1997-10-20",0.0411997538047414,0.052213999189549,0.0207987605073891,0.52983629959333,0.123380523613514,0.0311217671481675
"1997-10-27",0.314576657653706,0.560404279161825,0.065652460416318,0.220107537088565,0.486602509589362,0.0308758745719249
"1997-11-03",0.103172934859638,0.166350607958708,0.064731204696715,0.948829898489675,0.557171679609033,0.0918696576107966
"1997-11-10",0.0574596092035353,0.103718110645272,0.0285458923820412,0.283688834460825,0.716590685047586,0.192293694742414
"1997-11-17",0.103576362030284,0.159433819033968,0.0918583493456237,1.61368748259836,0.0861697407696839,0.0945074495199118
"1997-11-24",0.0310356297375904,0.0591055275873085,0.0316534011177167,0.329068857906383,0.234491680306755,0.0671132942241102
"1997-12-01",0.00991510060943002,0.0147943760917253,0.00945208072958556,0.378275702644815,0.464477012148633,0.0347864040717592
"1997-12-08",0.0870461507553293,0.193112022575256,0.0944849431384773,1.39289634996223,0.291267780658117,0.370853668691456
"1997-12-15",0.0268929681699894,0.052941632967779,0.0762538792480955,1.82040196780628,0.598090010981529,0.842471783283955
"1997-12-22",0.0486336676890856,0.0832780908767015,0.0263131572472657,1.28305432454986,0.0680896665834653,0.204831089901984
"1997-12-29",0.0893309723204103,0.108601301047258,0.0110179596322933,0.84939798981564,0.770585995828367,0.59832100896186
"1998-01-05",0.0155576980116054,0.0269360442392649,0.0130772993104502,1.40626556287997,0.131113300644518,0.8857047236642
"1998-01-12",0.0882993569668451,0.115577618394071,0.0737641414229993,0.544180081973734,0.776947320476161,0.296603132767405
"1998-01-19",0.148376834409339,0.231017807990728,0.103443480873673,3.05419886906006,0.630989551823162,0.0367923509496625
"1998-01-26",0.0904930462193674,0.137810543797903,0.0643776033437367,0.688705993340527,0.679509297986506,0.395679548662525
"1998-02-02",0.021554697240353,0.0350350130677378,0.0218282396068056,2.26803175707336,0.26257912488204,0.332782619273764
"1998-02-09",0.0776517855560989,0.112447665679988,0.0417075772311318,1.39215418767412,1.74080316720991,0.536103816232769
"1998-02-16",0.00764190645107659,0.0208874167645115,0.00416451918062765,0.5217658846466,0.118161177530364,0.0312029971417287
"1998-02-23",0.0853055569779486,0.148390863694944,0.0609226385892336,0.191757382011912,0.0153730341917883,0.130917877881147
"1998-03-02",0.0402641686049269,0.0825817971851736,0.0390916596798921,0.551036794898649,0.010594016675672,0.161589302362549
"1998-03-09",0.0121129222828288,0.0174149127676128,0.0130403671497371,0.996888498848521,0.540790637820597,0.104735956178009
"1998-03-16",0.00593533191858071,0.0154263587146404,0.0189619014155731,0.0778849290274888,0.124994927640708,0.0073945730406531
"1998-03-23",0.00630958540933987,0.0128484806080476,0.00616361103561615,0.356336188700097,0.112741467909664,0.0585012692624599
"1998-03-30",0.0212764323581795,0.074364111621854,0.0451015265339534,0.236792894160532,0.184199348061645,0.136502852321266
"1998-04-06",0.0190243762114587,0.0291124060704704,0.0164740633557989,0.682452513216918,0.0813546471370893,0.0473785289762663
"1998-04-13",0.00773477031316672,0.0101259347864258,0.00862259189817148,3.14926816653435,0.0486582016404269,0.109543746750293
"1998-04-20",0.031849133946292,0.0501837337229866,0.0326305518877803,0.329455478417481,0.915225753889713,0.0271312499277417
"1998-04-27",0.00856613875220573,0.00444257296259683,0.00704245225804251,0.0167396551238194,0.0200025452923096,0.00993438504003497
"1998-05-04",0.116923820642932,0.189263236585898,0.111788447508961,0.183918206553049,0.503363395428815,0.0984061108435925
"1998-05-11",0.0197690475372872,0.0316854800938755,0.0200853612047785,0.0600549245886816,0.60492329365084,0.132428918776882
"1998-05-18",0.0154631796059077,0.0239189523712296,0.0154941496372896,0.121620106156726,0.0957587244413567,0.0487805256636261
"1998-05-25",0.0359382338754856,0.0586396981471114,0.0359980646540077,0.0241863213303197,0.159445226945491,0.199488808414688
"1998-06-01",0.0053520951008587,0.0101070385883637,0.0106329146598726,0.311190955647987,0.249169001618531,0.12738024213506
"1998-06-08",0.0173407881267628,0.0153100702876802,0.015487895907669,1.292517845558,0.356898755184841,0.443858679135768
"1998-06-15",0.123109357976802,0.185275635298524,0.125974908948708,5.2507746636984,0.170498317012528,0.943542564504191
"1998-06-22",0.0190120903011326,0.0364221820666769,0.0112578821427551,0.664117450700551,0.0613099544522308,0.156311656906141
"1998-06-29",0.132089419134172,0.0104601122959228,0.0354185936483826,1.28067978250892,0.387942321846441,0.167909054078316
"1998-07-06",0.046030816710712,0.0754277652361616,0.0599725428525322,0.585677079851802,0.104635241496704,0.103192723680164
"1998-07-13",0.0058515266545271,0.00543634859636756,0.00455931341291345,0.369482110694405,0.430436369597856,0.196489420450601
"1998-07-20",0.00598774455640979,0.0100817470870186,0.00693832744106871,0.974467887847213,0.0596337587908504,0.316300785342849
"1998-07-27",0.0871708142571742,0.137456352129646,0.0716518656661835,0.357179600272222,0.582109689125649,0.11608965245088
"1998-08-03",0.0127515532709397,0.0302752702814258,0.0172954527572408,0.226875560349355,0.0514753290117544,0.329748867400284
"1998-08-10",0.0458758398955515,0.0736930734544948,0.0472065799528264,0.472515169861234,0.564287848510743,0.087553280031068
"1998-08-17",0.00797323587414491,0.0180990496746774,0.00978226199568293,2.88170316694494,0.26422577941177,0.610604978655839
"1998-08-24",0.0647990821346108,0.0637323072168559,0.0597945531075999,1.46873450010165,1.09019852318687,0.124845835210321
"1998-08-31",0.144171647781396,0.361944839044275,0.214583757776945,1.99323179700494,0.230564079876659,1.80413297409227
"1998-09-07",0.114228803971844,0.175105396512554,0.0837677930622398,11.3686647085857,0.0664063903013789,2.0108538405168
"1998-09-14",0.180469946722134,0.41799119779756,0.253398592162863,3.19425910974671,0.353132793459967,0.033301671972861
"1998-09-21",0.0477667138931059,0.0776713251892966,0.0478972664492718,3.37290717190477,0.112348743969404,0.754362954705228
"1998-09-28",0.0709048582701899,0.0871139770148229,0.112425816252426,0.338802049080362,0.548259641115469,0.131104857916336
"1998-10-05",0.0735929151208629,0.185453951634268,0.106518682524845,31.4978594345278,1.48660500830896,2.99641091201317
"1998-10-12",0.0340293639519837,0.0471877115561386,0.0448056923443147,9.10099759930984,0.625935046568311,0.48844928580709
"1998-10-19",0.0875038215280504,0.122927945330242,0.0836376349270051,1.82161250283471,0.542331031243814,0.256317593328477
"1998-10-26",0.0013083184910377,0.00580950588562502,0.00150596910379205,1.19074029681701,0.262864677278401,0.0748528650482519
"1998-11-02",0.0325822450643968,0.0532255183996067,0.0384947347205793,2.47559621361922,0.139593529058414,0.0153217473608743
"1998-11-09",0.0071618807544367,0.0190235970833897,0.00760389821643702,4.47385585201463,0.0840635753429984,0.4780785860429
"1998-11-16",0.0198319895842747,0.0347517961307435,0.0299051544589458,1.74034333783108,0.0594274867937856,0.0464256861183768
"1998-11-23",0.00677765531993658,0.0256072226069138,0.00449636016647449,0.785074063325948,0.0991530534118482,0.0331352667837477
"1998-11-30",0.0322909783730867,0.0377626534385175,0.00554573015142644,1.13165924124762,0.125639434425068,0.163274716995656
"1998-12-07",0.010965489540547,0.0157480830540082,0.0111627765462394,0.94687034164713,0.271238078094228,0.0616508041956459
"1998-12-14",0.0129047767197578,0.0174417505736555,0.0140818255446614,0.626982815960278,0.133098171830682,0.0510125792997568
"1998-12-21",0.00521545281358572,0.0113374629148858,0.00447751370350908,1.34014603610734,0.0440758363378537,0.0371681994166453
"1998-12-28",0.122482068816359,0.136709390603845,0.0444887488133035,2.54003556515037,0.843325389174433,0.0419490854851643
"1999-01-04",0.0905265286528127,0.149854609682042,0.0843707145136565,1.34204185339574,0.158859613261439,0.147275499803989
"1999-01-11",0.201853056347666,0.400615186473823,0.205630710904918,5.84630951530057,0.581155453351464,0.982542164579959
"1999-01-18",0.00843117552193993,0.0150476224043971,0.00957476204102649,1.83886381216788,0.233866081961332,0.0545096914087162
"1999-01-25",0.0255027374654937,0.0528699997589827,0.0337166549052169,0.732791654201111,0.0606182351720772,0.0791272999597291
"1999-02-01",0.0295199859718324,0.0634146551355986,0.0356834662147444,4.28056311177893,0.293928552469599,0.0747115495767307
"1999-02-08",0.0858392990541379,0.154326047176215,0.0807873484799081,1.25107047941166,0.844394652910646,0.0205501500600307
"1999-02-15",0.0373634220629104,0.0542546701848822,0.0381323915131048,2.05904527083155,0.157543275471983,0.0945057161891668
"1999-02-22",0.0247847544643745,0.0419633903003095,0.0200047484445108,0.654264161729475,0.520594793099915,0.0114335838111293
"1999-03-01",0.016803975161936,0.0238578962253342,0.0142225312911164,1.66927590811264,1.09149338865846,0.435905569430195
"1999-03-08",0.0192339757609087,0.0337367832278917,0.0197356189379775,0.606083443645449,0.325761425059196,0.0616970788757625
"1999-03-15",0.0669526545478588,0.113214753378792,0.11420025317788,0.951569189954245,0.0697850822128562,0.0500935812298895
"1999-03-22",0.0359475455743161,0.0746160004570773,0.0419727436891009,0.169401185813464,0.710319305152065,0.0528004690260001
"1999-03-29",0.00241962395701646,0.0214908151470475,0.00152368453917005,0.924021215949145,0.309632193819261,0.12583120073412
"1999-04-05",0.028656410236943,0.0452953346769824,0.029232032872689,0.259713628960456,0.746908010558254,0.085253050896631
"1999-04-12",0.0669722206762944,0.105011282304905,0.0600117186429159,1.06691310565273,0.0506066930453217,0.0319998304365313
"1999-04-19",0.00844524898793305,0.0143618654895573,0.0109362677381588,0.9642672414715,0.0925579893379667,0.0754814959252329
"1999-04-26",0.0253379989035556,0.0463275184522151,0.031215082530657,0.114843368833022,0.081879162883026,0.0619927258764628
"1999-05-03",0.0846292731410332,0.120935068978109,0.0773323143389649,0.530020478774442,0.341275888867661,0.183729304475915
"1999-05-10",0.04465068275025,0.0461821564032011,0.0317542296558731,0.261882623606766,0.29595918645514,0.12140512273901
"1999-05-17",0.00871827318796819,0.0119033779986324,0.00982109162153911,0.521743519673348,0.183233473456854,0.13583952630657
"1999-05-24",0.0814451700830399,0.123718960161536,0.0760184438973071,0.891557751643002,0.215785433982349,0.12479881194891
"1999-05-31",0.0360864325029629,0.0333117459542197,0.0384153149814748,0.134097544031139,0.180957236904949,0.029348904020146
"1999-06-07",0.0530062544638182,0.0622612285600855,0.045058838714947,1.62828477321506,1.09779827546429,0.0929016344224766
"1999-06-14",0.0376072815886331,0.0648637323330305,0.0362256597824258,0.145199255800155,0.371110722582699,0.0981643130768626
"1999-06-21",0.0909043615359668,0.148714296911438,0.100753349030343,0.0188402604005147,0.0875892865974266,0.0472363799673473
"1999-06-28",0.094017329921391,0.0156021929133736,0.0156432653398629,0.118128512426376,0.139292213013131,0.0954611794148574
"1999-07-05",0.00548627502492416,0.0103881479976191,0.00617072440690315,0.0162797528938816,0.349803161624598,0.0122796885480717
"1999-07-12",0.00664358837838048,0.00912966181232992,0.0082627222324247,0.195377799717253,0.0583107332549841,0.156177184081271
"1999-07-19",0.206362103559256,0.342293035677954,0.207621758709874,0.986835429245732,0.454388851607928,0.100727874450147
"1999-07-26",0.0380513374083097,0.0622789418148866,0.0436628209132199,0.937053554277555,0.659213801032708,0.0784473069628079
"1999-08-02",0.0749373046834841,0.102850595727903,0.066105969895182,0.383599152218373,0.242154779656742,0.091122456185763
"1999-08-09",0.033109737365886,0.0526633041827702,0.0397077891753388,0.249989686659476,0.0698546131208935,0.00531400772169716
"1999-08-16",0.07660470490031,0.120434497510581,0.0774031509285843,4.78210281459551,0.0620218570813078,0.09108004071996
"1999-08-23",0.0575004733598248,0.100279681839333,0.0550472074017436,0.58679767790201,0.0906550368916785,0.0384439954640441
"1999-08-30",0.0230375071475337,0.195369746013842,0.0202018463445538,1.20490212412588,0.133893983724488,0.208994014247989
"1999-09-06",0.0322446149806854,0.078467385664776,0.0451134454524914,2.97440473920256,0.660349639795481,0.105802254926816
"1999-09-13",0.00560897164519536,0.0101747499307161,0.0064340658231534,4.12635332967527,0.704002629960499,0.0325225241601224
"1999-09-20",0.0695112718317671,0.105658953808826,0.0682117428734816,5.0362521510243,0.106111846659288,0.269993465785539
"1999-09-27",0.102369615949627,0.329240648700775,0.15533519351811,1.73758609804717,0.611205553982126,0.0653561987561141
"1999-10-04",0.0217819611583618,0.0307536656096613,0.0219555783429175,1.3438273746272,0.105887097679947,0.0145499038545499
"1999-10-11",0.0676029181025818,0.109579740899058,0.0703873595751227,1.93324684754523,0.33826383634762,0.0332097353164143
"1999-10-18",0.0223778471632498,0.0332156240244935,0.0214964166015481,0.686317264668164,0.105328913352504,0.0753833831114456
"1999-10-25",0.0487644243173405,0.0737218077579135,0.0483669373534823,1.63381846433484,0.0914994385609256,0.0670118119020791
"1999-11-01",0.017320619087375,0.0221633876011538,0.0175822820814957,0.706331301678559,0.517278339853012,0.00759285542570705
"1999-11-08",0.0167404832204398,0.0179523439568108,0.0152316253822064,0.260516046195942,0.0233886063297942,0.0484557188180298
"1999-11-15",0.0726591735292204,0.114403619704178,0.0778176505495325,0.19594299535322,0.0334733626981802,0.0580105736916551
"1999-11-22",0.0534547959416446,0.0821292031791879,0.0530390725394832,0.490163521799314,0.0548012973891144,0.0385546287479522
"1999-11-29",0.0388374310518534,0.0454896900800636,0.0727500436255911,0.28389052416533,0.453717347004296,0.0435591184842969
"1999-12-06",0.0517050084777783,0.0933786099123364,0.0555419823723346,0.282491419187598,0.110047104082604,0.0281355020676789
"1999-12-13",0.0691167807624641,0.102918452933704,0.0665356616142275,0.239500765991592,0.187463391790716,0.137640619511555
"1999-12-20",0.0292905401504337,0.047953967219145,0.0304720565318027,1.55286783824462,0.0292767974406144,0.0126941954498977
"1999-12-27",0.0122005868958018,0.0160338586116087,0.0108984703823704,0.0326415877081548,0.044869260281905,0.0145688903345678
"2000-01-03",0.337696694707571,0.55373556191101,0.360148872987087,2.17988247367968,0.121388562836669,0.295289424605448
"2000-01-10",0.046358208687297,0.0747324642914586,0.0444205449364908,0.763980849255074,0.0442786827091101,0.042641183185866
"2000-01-17",0.00774038235208368,0.0153284357359769,0.00730278353557124,1.28214593399054,0.229913579312653,0.0273703286811906
"2000-01-24",0.0515483090821589,0.0773931999540518,0.0492808992519708,0.553611107580625,0.172790782735675,0.0563356775280155
"2000-01-31",0.151796299928983,0.218106922965228,0.112072745836862,2.1628201555543,1.51304888527671,0.214329939653989
"2000-02-07",0.114060697555024,0.164003867163875,0.101394843085444,0.181149340254405,0.442636853090394,0.333772525669502
"2000-02-14",0.10664411538387,0.176083821018211,0.107230118969568,0.762828205939287,0.241746744174038,0.0339550368244676
"2000-02-21",0.378311106729005,0.555530862430676,0.363297775180439,0.290750079367172,0.272197135999918,0.137035994370363
"2000-02-28",0.0729970310864629,0.211456091125175,0.0543592685735546,3.85648689044039,0.378228781248126,0.0728637293831992
"2000-03-06",0.0640635305537315,0.0832828741822932,0.0547515583022375,0.107918755516288,0.418779565552339,0.0547369931071827
"2000-03-13",0.0464130126221749,0.0737721249432534,0.0483666001501783,0.521581583954268,0.087375462976512,0.0240081981967723
"2000-03-20",0.0833731158849061,0.121404407154571,0.0777674138992327,0.502279356885593,0.342655912877071,0.11406829538259
"2000-03-27",0.0485163738249617,0.0594724322612106,0.0419809781430366,2.68340497988391,0.771735932070891,0.0414190446231632
"2000-04-03",0.142752472210526,0.20012988847542,0.13583259557976,0.258185702498604,1.36742731926507,0.0190459447694997
"2000-04-10",0.0190181628600172,0.0312793337175227,0.0219524607514687,1.08718722207995,0.421245467720782,0.0407884599463518
"2000-04-17",0.048346008540635,0.0724477148437246,0.0477334529016181,0.0735281736991226,0.0944287128516384,0.0163607044896524
"2000-04-24",0.0908688636071923,0.117583089826043,0.0828510347793483,0.415460857840295,0.316737340204002,0.200418629997788
"2000-05-01",0.287641663744073,0.402665155102921,0.264825756357898,1.51746374652671,2.2739374497565,0.183190521955422
"2000-05-08",0.196527602735719,0.266431615626476,0.18453537128258,0.704814145273802,6.09624134837058,0.0828934855271307
"2000-05-15",0.101935451922066,0.157405141070989,0.0999760379944755,0.752520579322565,0.488374011416755,0.117170018499965
"2000-05-22",0.0531700351075042,0.0738983669843004,0.04945077304979,0.226106858944585,0.616107896340646,0.488350591369505
"2000-05-29",0.0170727972283046,0.0217153577550425,0.0254351464736058,2.10417423560977,0.296201454315706,0.134300213586452
"2000-06-05",0.294702855103235,0.429222764165495,0.288521095861467,1.6704235424922,0.356024554326612,0.325949264677535
"2000-06-12",0.0912371046470117,0.124122850246625,0.082934763699807,0.316287203907864,1.05369997541156,0.129442733031651
"2000-06-19",0.0824332260948844,0.122118992684682,0.0860149881282189,0.628297628403275,0.315410993664289,0.111553826420217
"2000-06-26",0.0706732048138613,0.0954760789344646,0.0659612053867106,0.374428592516968,0.208283975462247,0.0984225510948079
"2000-07-03",0.0383725278226611,0.0599203474370795,0.0370329215384794,0.398556007495872,0.111664943328722,0.0363566039032926
"2000-07-10",0.0613423953796179,0.08161414695229,0.0592008982461011,0.540099114117637,0.15841364509553,0.140043647112538
"2000-07-17",0.165036467949712,0.223864422161556,0.149088982634544,0.433988119700925,0.327390612295148,0.155655663954006
"2000-07-24",0.09460188341733,0.140926274553645,0.0866403036000958,0.103090755014789,0.17347668846404,0.0577045549458705
"2000-07-31",0.213286522986839,0.227257440175202,0.114656529592898,1.1652517006497,0.588729680708756,0.0891490422396755
"2000-08-07",0.178686045901031,0.25333563293279,0.165660906425831,1.27434460292226,0.358906248829534,0.0654587587597219
"2000-08-14",0.0372742483049564,0.0481383959537081,0.0345638979463217,0.63906990809409,0.350490109613111,0.0922498378512047
"2000-08-21",0.0922467791603259,0.127682999844155,0.0848133235941061,0.442019639750082,0.263491177997597,0.106800441885032
"2000-08-28",0.0110926074886307,0.0674358280287784,0.0555936234915879,0.534362741885811,0.485251301465513,0.0773743181224575
"2000-09-04",0.36276252787603,0.513452601058313,0.339646252240478,1.2861461112096,0.480837673615368,0.420360253084769
"2000-09-11",0.0779298322819716,0.129588561284026,0.0818449976609764,0.215221547801334,0.667470684958551,0.0368515108373561
"2000-09-18",0.54528105280646,0.8009519746669,0.534924926769706,1.84170943147804,1.031654611104,0.132581505133713
"2000-09-25",0.065689918992511,0.104505522801932,0.0712456634705281,0.469648604202856,0.391431836138996,0.178630883188431
"2000-10-02",0.0200388937653511,0.0212920673189021,0.0153212280784222,0.292352620751736,0.117368481671464,0.0131060940434527
"2000-10-09",0.0295434695766838,0.0378310516781547,0.0261923538287911,0.50386314052639,0.81182605087433,0.195704281068989
